Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,19:58:10.559,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
2,19:58:12.084,Mid,b180 pistol,1.119000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
3,19:58:13.206,Mid,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
4,19:58:13.884,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
5,19:58:14.811,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
6,19:58:16.519,High,b180 pistol,1.033000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
7,19:58:17.510,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
8,19:58:18.758,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
9,19:58:19.641,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
10,19:58:20.163,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
11,19:58:20.836,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
12,19:58:21.634,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
13,19:58:22.153,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
14,19:58:22.716,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
15,19:58:24.982,Mid,b180 pistol,1.584000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
16,19:58:25.515,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
17,19:58:26.590,Mid,b180 pistol,0.505000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
18,19:58:27.953,Low,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
19,19:58:30.960,High,b180 pistol,1.940000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
20,19:58:32.509,Mid,b180 pistol,0.253000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
21,19:58:33.517,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
22,19:58:34.697,Mid,b180 pistol,0.573000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
23,19:58:35.532,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
24,19:58:36.169,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
25,19:58:38.020,Mid,b180 pistol,1.502000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
26,19:58:39.742,High,b180 pistol,0.462000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
27,19:58:43.172,High,b180 pistol,2.369000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
28,19:58:43.679,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
29,19:58:44.543,Mid,b180 pistol,0.411000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
30,19:58:45.508,Mid,b180 pistol,0.409000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
31,19:58:46.169,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
32,19:58:50.549,Mid,b180 pistol,3.723000s,4,1,0.250000,50.000000,500.000000,0.100000,0,0
33,19:58:53.748,High,b180 pistol,1.852000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
34,19:58:54.969,Mid,b180 pistol,0.717000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
35,19:58:56.383,Low,b180 pistol,0.771000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
36,19:58:57.221,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
37,19:58:58.477,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
38,19:58:59.189,Mid,b180 pistol,0.306000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
39,19:58:59.803,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
40,19:59:00.908,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
41,19:59:02.113,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
42,19:59:03.265,Mid,b180 pistol,0.614000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
43,19:59:04.322,Low,b180 pistol,0.293000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
44,19:59:04.742,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
45,19:59:05.831,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
46,19:59:09.144,High,b180 pistol,2.588000s,4,1,0.250000,50.000000,500.000000,0.100000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,77,46,2300.0,9625.0,

Kills:,46
Deaths:,0
Fight Time:,23.025999
Time Remaining:,0.0
Avg TTK:,1.581026
Damage Done:,2300.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,46
Miss Count:,31
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,3
Distance Traveled:,0.0
MBS Points:,0.0
Score:,460.0
Scenario:,VT Bounceshot Intermediate
Hash:,8a238e56c5372398b70c77ed3a133d01
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,19:58:09.253
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,278.214813
Resolution Scale:,100.0
