Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,19:19:20.052,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
2,19:19:20.557,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
3,19:19:22.017,Mid,b180 pistol,0.389000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
4,19:19:22.689,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
5,19:19:23.549,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
6,19:19:24.290,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
7,19:19:26.398,Low,b180 pistol,1.282000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
8,19:19:27.605,High,b180 pistol,0.295000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
9,19:19:28.845,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
10,19:19:30.439,Mid,b180 pistol,1.147000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
11,19:19:31.703,Mid,b180 pistol,0.924000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
12,19:19:32.902,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
13,19:19:33.634,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
14,19:19:34.115,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
15,19:19:34.734,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
16,19:19:36.803,High,b180 pistol,1.229000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
17,19:19:37.874,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
18,19:19:38.530,Low,b180 pistol,0.294000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
19,19:19:39.539,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
