Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
41,00:09:15.252,Mid,B180T LG,0.951000s,18,2,0.111111,2.000000,18.000000,0.111111,0,5
42,00:09:18.066,High,B180T LG,2.511000s,46,9,0.195652,9.000000,46.000000,0.195652,0,4
43,00:09:18.372,High,B180T LG,0.000000s,1,1,1.000000,1.000000,1.000000,1.000000,0,5

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
B180T LG,865,215,215.0,865.0,

Kills:,43
Deaths:,0
Fight Time:,45.325001
Time Remaining:,0.0
Avg TTK:,1.69133
Damage Done:,215.0
Total Overshots:,212
Damage Taken:,0.0
Hit Count:,215
Miss Count:,650
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
MBS Points:,0.0
Score:,430.0
Scenario:,VT bounceTS Intermediate
Hash:,d2407fa3f4c2567ce8736fbac4ecee6c
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,00:08:18.866
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,Kosei.png
Crosshair Scale:,0.8
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,271.741028
Resolution Scale:,100.0
