Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,02:13:12.409,Mid,B180T LG,0.554000s,11,5,0.454545,5.000000,11.000000,0.454545,0,4
2,02:13:12.970,Low,B180T LG,0.236000s,5,5,1.000000,5.000000,5.000000,1.000000,0,5
3,02:13:13.976,Mid,B180T LG,0.652000s,12,5,0.416667,5.000000,12.000000,0.416667,0,5
4,02:13:14.925,Mid,B180T LG,0.590000s,11,5,0.454545,5.000000,11.000000,0.454545,0,5
5,02:13:16.637,High,B180T LG,1.358000s,24,5,0.208333,5.000000,24.000000,0.208333,0,5
6,02:13:17.349,High,B180T LG,0.354000s,7,5,0.714286,5.000000,7.000000,0.714286,0,5
7,02:13:18.060,Low,B180T LG,0.355000s,7,5,0.714286,5.000000,7.000000,0.714286,0,5
8,02:13:18.797,Mid,B180T LG,0.411000s,8,5,0.625000,5.000000,8.000000,0.625000,0,4
9,02:13:19.599,Mid,B180T LG,0.478000s,9,5,0.555556,5.000000,9.000000,0.555556,0,5
10,02:13:20.484,Low,B180T LG,0.532000s,10,5,0.500000,5.000000,10.000000,0.500000,0,5
11,02:13:21.315,Low,B180T LG,0.477000s,9,5,0.555556,5.000000,9.000000,0.555556,0,5
12,02:13:21.993,Mid,B180T LG,0.353000s,7,5,0.714286,5.000000,7.000000,0.714286,0,4
13,02:13:23.060,Mid,B180T LG,0.828000s,15,5,0.333333,5.000000,15.000000,0.333333,0,3
14,02:13:24.093,Mid,B180T LG,0.708000s,13,5,0.384615,5.000000,13.000000,0.384615,0,5
15,02:13:25.455,High,B180T LG,1.006000s,18,6,0.333333,6.000000,18.000000,0.333333,0,5
16,02:13:26.286,High,B180T LG,0.474000s,9,4,0.444444,4.000000,9.000000,0.444444,0,5
17,02:13:27.644,High,B180T LG,1.007000s,18,5,0.277778,5.000000,18.000000,0.277778,0,5
18,02:13:28.708,Mid,B180T LG,0.710000s,13,5,0.384615,5.000000,13.000000,0.384615,0,5
19,02:13:29.594,High,B180T LG,0.532000s,10,5,0.500000,5.000000,10.000000,0.500000,0,5
20,02:13:30.575,Mid,B180T LG,0.768000s,14,5,0.357143,5.000000,14.000000,0.357143,0,2
21,02:13:31.132,Mid,B180T LG,0.233000s,5,5,1.000000,5.000000,5.000000,1.000000,0,5
22,02:13:32.081,Low,B180T LG,0.597000s,11,5,0.454545,5.000000,11.000000,0.454545,0,5
23,02:13:33.203,Low,B180T LG,0.771000s,14,5,0.357143,5.000000,14.000000,0.357143,0,5
24,02:13:34.033,Low,B180T LG,0.477000s,9,5,0.555556,5.000000,9.000000,0.555556,0,5
25,02:13:34.681,Mid,B180T LG,0.294000s,6,5,0.833333,5.000000,6.000000,0.833333,0,5
26,02:13:35.754,High,B180T LG,0.711000s,13,5,0.384615,5.000000,13.000000,0.384615,0,5
27,02:13:36.337,Mid,B180T LG,0.236000s,5,5,1.000000,5.000000,5.000000,1.000000,0,5
28,02:13:36.905,Mid,B180T LG,0.475000s,9,5,0.555556,5.000000,9.000000,0.555556,0,0
29,02:13:37.764,Mid,B180T LG,0.532000s,10,5,0.500000,5.000000,10.000000,0.500000,0,5
30,02:13:38.822,Low,B180T LG,0.706000s,13,5,0.384615,5.000000,13.000000,0.384615,0,5
31,02:13:39.710,Low,B180T LG,0.532000s,10,5,0.500000,5.000000,10.000000,0.500000,0,5
32,02:13:40.780,High,B180T LG,0.712000s,13,5,0.384615,5.000000,13.000000,0.384615,0,5
33,02:13:41.548,Mid,B180T LG,0.412000s,8,5,0.625000,5.000000,8.000000,0.625000,0,5
34,02:13:42.587,Mid,B180T LG,0.773000s,14,5,0.357143,5.000000,14.000000,0.357143,0,3
35,02:13:43.444,Mid,B180T LG,0.531000s,10,5,0.500000,5.000000,10.000000,0.500000,0,5
36,02:13:44.385,High,B180T LG,0.591000s,11,5,0.454545,5.000000,11.000000,0.454545,0,5
37,02:13:45.154,Mid,B180T LG,0.411000s,8,5,0.625000,5.000000,8.000000,0.625000,0,5
38,02:13:46.074,Mid,B180T LG,0.589000s,11,5,0.454545,5.000000,11.000000,0.454545,0,4
39,02:13:47.231,High,B180T LG,0.832000s,15,5,0.333333,5.000000,15.000000,0.333333,0,5
40,02:13:47.964,High,B180T LG,0.414000s,8,5,0.625000,5.000000,8.000000,0.625000,0,4
41,02:13:48.528,Low,B180T LG,0.240000s,5,5,1.000000,5.000000,5.000000,1.000000,0,5
42,02:13:50.064,Mid,B180T LG,1.180000s,21,5,0.238095,5.000000,21.000000,0.238095,0,5
43,02:13:51.013,Low,B180T LG,0.593000s,11,5,0.454545,5.000000,11.000000,0.454545,0,5
44,02:13:51.604,Mid,B180T LG,0.237000s,5,5,1.000000,5.000000,5.000000,1.000000,0,5
45,02:13:52.613,Mid,B180T LG,0.656000s,12,5,0.416667,5.000000,12.000000,0.416667,0,5
46,02:13:53.915,Low,B180T LG,0.947000s,17,5,0.294118,5.000000,17.000000,0.294118,0,5
47,02:13:54.916,Mid,B180T LG,0.648000s,12,5,0.416667,5.000000,12.000000,0.416667,0,5
48,02:13:55.806,High,B180T LG,0.536000s,10,5,0.500000,5.000000,10.000000,0.500000,0,5
49,02:13:56.751,Mid,B180T LG,0.593000s,11,5,0.454545,5.000000,11.000000,0.454545,0,5
50,02:13:57.403,Low,B180T LG,0.296000s,6,5,0.833333,5.000000,6.000000,0.833333,0,5
51,02:13:58.050,Mid,B180T LG,0.296000s,6,5,0.833333,5.000000,6.000000,0.833333,0,5
52,02:13:59.294,High,B180T LG,0.886000s,16,5,0.312500,5.000000,16.000000,0.312500,0,5
53,02:14:00.065,Mid,B180T LG,0.412000s,8,5,0.625000,5.000000,8.000000,0.625000,0,5
54,02:14:00.925,High,B180T LG,0.709000s,13,5,0.384615,5.000000,13.000000,0.384615,0,1
55,02:14:01.545,High,B180T LG,0.295000s,6,5,0.833333,5.000000,6.000000,0.833333,0,5
56,02:14:02.667,Mid,B180T LG,0.769000s,14,5,0.357143,5.000000,14.000000,0.357143,0,5
57,02:14:04.151,Mid,B180T LG,1.125000s,20,5,0.250000,5.000000,20.000000,0.250000,0,5
58,02:14:05.154,Low,B180T LG,0.652000s,12,5,0.416667,5.000000,12.000000,0.416667,0,5
59,02:14:05.983,Low,B180T LG,0.474000s,9,5,0.555556,5.000000,9.000000,0.555556,0,5
60,02:14:06.751,Mid,B180T LG,0.417000s,8,5,0.625000,5.000000,8.000000,0.625000,0,5
61,02:14:07.580,Mid,B180T LG,0.476000s,9,5,0.555556,5.000000,9.000000,0.555556,0,5
62,02:14:08.411,Low,B180T LG,0.473000s,9,5,0.555556,5.000000,9.000000,0.555556,0,5
63,02:14:09.707,Mid,B180T LG,0.945000s,17,7,0.411765,7.000000,17.000000,0.411765,0,5
64,02:14:10.451,High,B180T LG,0.415000s,8,3,0.375000,3.000000,8.000000,0.375000,0,4
65,02:14:11.520,Low,B180T LG,1.063000s,19,5,0.263158,5.000000,19.000000,0.263158,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
B180T LG,717,325,325.0,717.0,

Kills:,65
Deaths:,0
Fight Time:,38.544998
Time Remaining:,0.0
Avg TTK:,1.185962
Damage Done:,325.0
Total Overshots:,298
Damage Taken:,0.0
Hit Count:,325
Miss Count:,392
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
