Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,19:57:01.558,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
2,19:57:01.951,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
3,19:57:04.696,Low,b180 pistol,1.890000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
4,19:57:05.953,Low,b180 pistol,0.775000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
5,19:57:07.491,High,b180 pistol,0.942000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
6,19:57:10.530,Mid,b180 pistol,2.284000s,4,1,0.250000,50.000000,500.000000,0.100000,0,0
7,19:57:10.983,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
8,19:57:12.131,Mid,b180 pistol,0.276000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
9,19:57:13.138,Mid,b180 pistol,0.639000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
10,19:57:14.561,High,b180 pistol,0.878000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
11,19:57:15.518,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
12,19:57:16.215,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
13,19:57:16.983,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
14,19:57:18.557,Mid,b180 pistol,1.104000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
15,19:57:19.015,Mid,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
16,19:57:20.089,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
17,19:57:20.592,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
18,19:57:21.445,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
19,19:57:22.036,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
20,19:57:25.855,Low,b180 pistol,2.764000s,5,1,0.200000,50.000000,625.000000,0.080000,0,0
21,19:57:26.863,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
22,19:57:27.333,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
23,19:57:28.722,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
24,19:57:30.035,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
25,19:57:32.834,Mid,b180 pistol,2.522000s,5,1,0.200000,50.000000,625.000000,0.080000,0,0
26,19:57:34.301,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
27,19:57:35.107,Mid,b180 pistol,0.321000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
28,19:57:35.811,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
29,19:57:38.570,Low,b180 pistol,1.792000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
30,19:57:42.971,Mid,b180 pistol,3.645000s,5,1,0.200000,50.000000,625.000000,0.080000,0,0
31,19:57:43.361,High,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
32,19:57:45.712,Mid,b180 pistol,1.567000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
33,19:57:51.982,Low,b180 pistol,5.606000s,6,1,0.166667,50.000000,750.000000,0.066667,0,0
34,19:57:53.381,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
35,19:57:55.747,Low,b180 pistol,1.204000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
36,19:57:56.454,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
37,19:57:57.700,Mid,b180 pistol,0.921000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
38,19:57:58.162,Low,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
39,19:57:58.787,Low,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,77,39,1950.0,9625.0,

Kills:,39
Deaths:,0
Fight Time:,29.134001
Time Remaining:,0.0
Avg TTK:,1.8648
Damage Done:,1950.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,39
Miss Count:,38
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,7
Distance Traveled:,0.0
MBS Points:,0.0
Score:,390.0
Scenario:,VT Bounceshot Intermediate
Hash:,8a238e56c5372398b70c77ed3a133d01
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,19:57:00.324
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,254.744064
Resolution Scale:,100.0
