Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,20:02:59.092,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
2,20:02:59.907,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
3,20:03:00.540,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
4,20:03:01.008,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
5,20:03:01.510,Shinji Bot,pistol,0.001000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
6,20:03:02.171,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
7,20:03:02.750,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
8,20:03:03.710,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
9,20:03:04.286,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
10,20:03:04.890,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
11,20:03:05.313,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
12,20:03:05.928,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
13,20:03:06.295,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
14,20:03:06.853,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
15,20:03:07.316,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
16,20:03:07.963,Shinji Bot,pistol,0.001000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
17,20:03:08.500,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
18,20:03:09.079,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
19,20:03:09.551,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
20,20:03:10.104,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
21,20:03:10.576,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
22,20:03:11.067,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
23,20:03:11.561,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
24,20:03:12.379,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
25,20:03:12.956,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
26,20:03:13.780,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
27,20:03:14.477,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
28,20:03:15.069,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
29,20:03:15.490,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
30,20:03:15.962,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
31,20:03:16.357,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
32,20:03:17.283,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
33,20:03:18.250,Shinji small Bot,pistol,0.589000s,2,1,0.500000,2000.000000,4000.000000,0.500000,0,0
34,20:03:18.857,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
35,20:03:19.554,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
36,20:03:20.572,Shinji small Bot,pistol,0.001000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
37,20:03:21.207,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
38,20:03:21.682,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
39,20:03:22.272,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
40,20:03:22.921,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
41,20:03:23.665,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
42,20:03:24.283,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
43,20:03:24.674,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
44,20:03:25.242,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
45,20:03:25.719,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
46,20:03:26.188,Shinji small Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
47,20:03:26.572,Shinji Bot,pistol,0.000000s,1,1,1.000000,2000.000000,2000.000000,1.000000,0,0
