Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
26,17:20:33.071,Mid,B180T LG,0.830000s,15,8,0.533333,8.000000,15.000000,0.533333,0,5
27,17:20:34.374,High,B180T LG,0.949000s,17,5,0.294118,5.000000,17.000000,0.294118,0,5
28,17:20:36.386,Mid,B180T LG,1.657000s,29,11,0.379310,11.000000,29.000000,0.379310,0,5
29,17:20:37.090,Mid,B180T LG,0.353000s,7,5,0.714286,5.000000,7.000000,0.714286,0,5
30,17:20:38.571,Low,B180T LG,1.126000s,20,6,0.300000,6.000000,20.000000,0.300000,0,5
31,17:20:39.697,Mid,B180T LG,0.768000s,14,7,0.500000,7.000000,14.000000,0.500000,0,5
32,17:20:40.614,Mid,B180T LG,0.590000s,11,5,0.454545,5.000000,11.000000,0.454545,0,4
33,17:20:41.886,High,B180T LG,0.948000s,17,9,0.529412,9.000000,17.000000,0.529412,0,5
34,17:20:43.541,Low,B180T LG,1.300000s,23,13,0.565217,13.000000,23.000000,0.565217,0,5
35,17:20:44.250,Mid,B180T LG,0.355000s,7,5,0.714286,5.000000,7.000000,0.714286,0,5
36,17:20:50.167,High,B180T LG,5.560000s,95,31,0.326316,31.000000,95.000000,0.326316,0,5
37,17:20:51.350,Mid,B180T LG,0.829000s,15,6,0.400000,6.000000,15.000000,0.400000,0,5
38,17:20:52.241,Low,B180T LG,0.532000s,10,5,0.500000,5.000000,10.000000,0.500000,0,5
39,17:20:54.726,Mid,B180T LG,2.130000s,37,11,0.297297,11.000000,37.000000,0.297297,0,5
40,17:20:56.142,High,B180T LG,1.066000s,19,9,0.473684,9.000000,19.000000,0.473684,0,5
41,17:20:56.854,Low,B180T LG,0.354000s,7,5,0.714286,5.000000,7.000000,0.714286,0,5
42,17:20:58.745,Mid,B180T LG,1.539000s,27,10,0.370370,10.000000,27.000000,0.370370,0,5
43,17:20:59.871,Mid,B180T LG,0.766000s,14,7,0.500000,7.000000,14.000000,0.500000,0,5
44,17:21:00.444,High,B180T LG,0.532000s,10,5,0.500000,5.000000,10.000000,0.500000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
B180T LG,803,353,353.0,803.0,

Kills:,44
Deaths:,0
Fight Time:,44.882
Time Remaining:,0.0
Avg TTK:,1.75199
Damage Done:,353.0
Total Overshots:,212
Damage Taken:,0.0
Hit Count:,353
Miss Count:,450
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,0
Distance Traveled:,0.0
MBS Points:,0.0
Score:,440.0
Scenario:,VT bounceTS Novice Regen
Hash:,cf936d4399f5912bc554980f89c6bb6f
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,17:20:00.460
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,306.925262
Resolution Scale:,100.0
