Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,12:49:52.886,High,b180 pistol,0.382000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
2,12:49:55.247,Mid,b180 pistol,1.309000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
3,12:49:56.574,Mid,b180 pistol,0.933000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
4,12:49:57.613,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
5,12:49:58.765,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
6,12:49:59.771,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
7,12:50:00.290,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
8,12:50:02.049,Low,b180 pistol,1.025000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
9,12:50:04.078,Mid,b180 pistol,1.098000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
10,12:50:05.384,Mid,b180 pistol,0.866000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
11,12:50:06.433,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
12,12:50:06.836,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
13,12:50:08.778,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
14,12:50:09.695,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
15,12:50:13.362,Mid,b180 pistol,2.295000s,4,1,0.250000,50.000000,500.000000,0.100000,0,0
16,12:50:14.318,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
17,12:50:15.444,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
18,12:50:16.506,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
19,12:50:18.095,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
20,12:50:19.222,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
21,12:50:20.202,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
22,12:50:21.145,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
23,12:50:22.372,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
24,12:50:23.494,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
25,12:50:24.860,High,b180 pistol,0.322000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
26,12:50:26.042,Mid,b180 pistol,0.431000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
27,12:50:27.233,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
28,12:50:27.839,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
29,12:50:30.196,Mid,b180 pistol,1.400000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
30,12:50:31.355,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
31,12:50:31.909,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
32,12:50:32.688,Mid,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
33,12:50:34.330,Mid,b180 pistol,1.044000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
34,12:50:35.501,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
35,12:50:36.575,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
36,12:50:37.749,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
37,12:50:40.228,Mid,b180 pistol,1.526000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
38,12:50:41.139,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
39,12:50:42.250,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
40,12:50:43.272,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
41,12:50:44.655,Mid,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
42,12:50:46.180,Mid,b180 pistol,0.696000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
43,12:50:48.688,High,b180 pistol,1.266000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
44,12:50:50.762,Low,b180 pistol,0.849000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,63,44,2200.0,7875.0,

Kills:,44
Deaths:,0
Fight Time:,15.444
Time Remaining:,0.0
Avg TTK:,1.604267
Damage Done:,2200.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,44
Miss Count:,19
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,1
Distance Traveled:,0.0
MBS Points:,0.0
Score:,44.0
Scenario:,B180 Voltaic Easy
Hash:,db473df7a6afe5911bcd4eaabe1996c6
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,12:49:51.489
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,243.365524
Resolution Scale:,100.0
