Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
1,18:37:50.497,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
2,18:37:52.139,Mid,b180 pistol,0.534000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
3,18:37:53.706,Low,b180 pistol,1.082000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
4,18:37:54.403,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
5,18:37:55.327,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
6,18:37:56.375,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
7,18:37:57.162,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
8,18:37:58.004,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
9,18:37:59.457,Mid,b180 pistol,0.738000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
10,18:38:00.452,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
11,18:38:03.419,Low,b180 pistol,2.068000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
12,18:38:05.381,Mid,b180 pistol,0.704000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
13,18:38:06.315,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
14,18:38:07.464,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
15,18:38:08.030,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
16,18:38:08.889,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
17,18:38:09.824,Low,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
18,18:38:12.205,High,b180 pistol,1.465000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
19,18:38:15.166,Mid,b180 pistol,2.338000s,3,1,0.333333,50.000000,375.000000,0.133333,0,0
