Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
37,15:19:20.806,TileFrenzyStrafing Cube,pistol,0.000000s,1,1,1.000000,36.000000,72.000000,0.500000,0,0
38,15:19:21.762,TileFrenzyStrafing Cube,pistol,0.000000s,1,1,1.000000,36.000000,72.000000,0.500000,0,0
39,15:19:22.641,TileFrenzyStrafing Cube,pistol,0.000000s,1,1,1.000000,36.000000,72.000000,0.500000,0,0
40,15:19:24.081,TileFrenzyStrafing Cube,pistol,0.000000s,1,1,1.000000,36.000000,72.000000,0.500000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
pistol,76,40,1440.0,5472.0,

Kills:,40
Deaths:,0
Fight Time:,20.035
Time Remaining:,0.0
Avg TTK:,1.499991
Damage Done:,1440.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,40
Miss Count:,36
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,8
Distance Traveled:,0.0
MBS Points:,0.0
Score:,1440.0
Scenario:,Floating Heads Timing 400% FIXED
Hash:,cf60a0fe6d24f1560ae743000578bcec
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,15:18:24.921
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.3498
Horiz Sens:,0.35
Vert Sens:,0.35
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,182.132446
Resolution Scale:,100.0
