Kill #,Timestamp,Bot,Weapon,TTK,Shots,Hits,Accuracy,Damage Done,Damage Possible,Efficiency,Cheated,OverShots
35,20:02:02.343,Low,b180 pistol,0.298000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
36,20:02:02.672,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
37,20:02:03.711,High,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
38,20:02:04.213,High,b180 pistol,0.001000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
39,20:02:05.720,Mid,b180 pistol,0.420000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
40,20:02:06.272,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
41,20:02:07.854,Mid,b180 pistol,1.138000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
42,20:02:08.748,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
43,20:02:09.419,High,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
44,20:02:10.133,Mid,b180 pistol,0.000000s,1,1,1.000000,50.000000,125.000000,0.400000,0,0
45,20:02:11.011,Low,b180 pistol,0.302000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0
46,20:02:12.599,Low,b180 pistol,0.801000s,2,1,0.500000,50.000000,250.000000,0.200000,0,0

Weapon,Shots,Hits,Damage Done,Damage Possible,,Sens Scale,Horiz Sens,Vert Sens,FOV,Hide Gun,Crosshair,Crosshair Scale,Crosshair Color,ADS Sens,ADS Zoom Scale
b180 pistol,82,46,2300.0,10250.0,

Kills:,46
Deaths:,0
Fight Time:,23.707001
Time Remaining:,0.0
Avg TTK:,1.581026
Damage Done:,2300.0
Total Overshots:,0
Damage Taken:,0.0
Hit Count:,46
Miss Count:,36
Midairs:,0
Midaired:,0
Directs:,0
Directed:,0
Reloads:,5
Distance Traveled:,0.0
MBS Points:,0.0
Score:,460.0
Scenario:,VT Bounceshot Intermediate
Hash:,8a238e56c5372398b70c77ed3a133d01
Game Version:,3.5.4.2024-05-24-14-41-42-7f44301bd0
Challenge Start:,20:01:14.047
Pause Count:,0
Pause Duration:,0

Input Lag:,0
Max FPS (config):,999.0
Sens Scale:,Valorant
Sens Increment:,0.199886
Horiz Sens:,0.2
Vert Sens:,0.2
DPI:,800
FOV:,103.0
FOVScale:,Valorant
Hide Gun:,false
Crosshair:,interxhair.png
Crosshair Scale:,1.0
Crosshair Color:,000000FF
Resolution:,1920x1080
Avg FPS:,270.843262
Resolution Scale:,100.0
